Parcela;Obs_parcela;N;Nome_comum;DAP;Altura;Altura_medida_estimada;Morta;Tipo;Ano;;;;;;;;;;;
TNS_109a114;NA;2615;RIPEIRO VERMELHO;36,0;24,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2616;UCUUBA FP;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2617;ANGELIM RAJADO;22,4;18,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2618;CAROBA;15,2;14,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2618B;MATAMATA AMARELO;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2619;AMAPA ROXO;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2620;INGA COPAIBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2621;MATAMATA AMARELO;36,0;24,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2621A;PAU RAINHA;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2622;ABIURANA;28,6;21,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2623;BREU VERMELHO;19,4;16,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2624;ABIURANA;19,3;16,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2624I ;BREU VERMELHO;10,2;10,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2625;UCUUBA PUNA;16,6;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2626;FAVEIRA;49,2;29,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2627;MATAMATA AMARELO;12,9;12,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2627E;GITO BRANCO;11,8;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2628;CASTANHA JARANA FM;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2629;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2630;ENVIRA AMARELA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2631;CORACAO DE NEGRO;23,9;19,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2632;ABIURANA CASCA FINA;17,7;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2633;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2634;ACARIQUARA ROXA;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2635;SUCUPIRA CHORONA;26,5;20,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2635A1;INGA COPAIBA;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2635A2;TACHI VERMELHO;16,8;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2636;PAU RAINHA;21,9;18,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2636H;SUCUPIRA AMARELA;10,9;11,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2637;SUCUPIRA CHORONA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2638;ABIURANA;14,3;13,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2639;UXIRANA;18,2;16,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2640;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2641;MATAMATA AMARELO;27,0;20,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2641F;RIPEIRO BRANCO;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2641F2;URUCURANA;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2642;ENVIRA PRETA;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2643;ABIURANA;35,0;24,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2644;CARDEIRO;51,5;29,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2645;ACARIQUARA ROXA;28,0;21,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2646;PAU RAINHA;25,8;20,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2647;ENVIRA PRETA;12,8;12,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2648;CORACAO DE NEGRO;18,9;16,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2649;MUIRACATIARA;37,5;25,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2650;MACUCU CHIADOR;14,8;14,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2651;GITO VERMELHO;13,4;13,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2651F;ANGELIM RAHADO;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2652;ABIURANA CASCA FINA;43,0;27,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2652H;NA;NA;NA;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2653;PERIQUITEIRA;51,6;29,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2654;DESCONHECIDA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2655;INGA COPAIBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2656;UCUQUIRANA;23,3;18,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2657;BREU MANGA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2658;MACUCU FOFO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2659;UCUUBA PRETA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2660;PITOMBA DA MATA;30,6;22,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2661;ABIURANA;18,5;16,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2661D;LOURO ARITU;13,3;13,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2662;ENVIRA SURUCUCU;25,8;20,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2662A;CHICHUA;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2663;ENVIRA FOFA;23,8;19,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2663H;FAVA ;11,0;11,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2664;MANDIOQUEIRA;57,7;31,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2665;ABIURANA;36,7;24,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2666;LOURO PRETO;15,5;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2667;UCUUBA VERMELHA;19,5;16,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2668;PAU POMBO;24,6;19,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2669;UCUQUIRANA;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2670;MATAMATA AMARELO;15,0;14,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2671;CUMARU;17,7;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2671B;DIMA;21,4;17,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2671D;GOIABA DE ANTA BRANCA;18,3;16,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2672;AMARELINHO;11,9;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2672I;INGA VERMELHA;10,4;10,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2673;FALSA RAINHA;9,9;10,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2673A;ANANI;16,9;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2674;MATAMATA AMARELO;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2675;SUCUPIRA CHORONA;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2676;LACRE VERMELHO;20,0;17,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2677;LOURO BRANCO;20,8;17,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2678;MUIRAJIBOIA PRETA;14,5;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2679;LOURO FOFO;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2680;ARACA BRAVO;28,7;21,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2681;UCUUBA VERMELHA;15,4;14,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2682;UCUUBA;17,6;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2683;INGA MARIMARI;23,2;18,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2684;MUCURAO;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2685;EMBAUBARANA;29,5;21,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2685A;BRANQUINHA;12,2;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2686;UCUUBA;62,3;32,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2687;EMBAUBARANA;37,3;25,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2688;PIABINHA;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2689;BREU VERMELHO;28,8;21,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2690;UCUUBA VERMELHA;26,0;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2691;INGA VERMELHA;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2692;MATAMATA AMARELO;14,4;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2693;TACHI PRETO ;39,0;25,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2693D;MATAMATA AMARELO;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2694;ABIURANA FEDORENTA;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2694F;MACUCU CHIADOR;NA;NA;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2695;ENVIRA SURUCUCU;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2696;TAUARI;10,0;10,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2697;MUIRATINGA;14,3;13,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2698;MATAMATA AMARELO;18,4;16,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2699;PURUI PELUDO;10,7;11,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2699A;BREU VERMELHO;14,6;13,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2699E;BREU VERMELHO;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2700;BREU VERMELHO;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2700B;BREU PELUDO;12,4;12,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2701;ITAUBA;44,0;27,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2702;UXIRANA;40,6;26,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2702B;BREU VERMELHO;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2702H;MATAMATA AMARELO;10,2;10,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2703;MUIRAJIBOIA PRETA;16,8;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2704;PAJURAZINHO;19,3;16,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2705;JOAO MOLE;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2705E;INGA DE ARARA;13,7;13,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2705F;MACUCU CHIADOR;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2706;MUIRAPIRANGA FG;28,0;21,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2706D;UXI PRETO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2707;TAUARI;55,1;30,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2708;LOURO FOFO;20,3;17,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2709;FAVEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2710;MACUCU FOFO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2710B;JARAI;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_109a114;NA;2710E;BREU MANGA;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2711;ITAUBA;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2712;ABIURANA OLHO DE VEADO;67,4;33,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2712D;PAU TANINO;10,2;10,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2713;UXIRANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2713B;BRANQUINHA;12,7;12,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2714;UXI DE COTIA;11,3;11,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2714B;UCUQUIRANA;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2715;FAVEIRA FF;21,4;17,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2716;MUIRAJIBOIA PRETA;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2717;ANGELIM RAJADO;34,2;23,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2718;CUMARU;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2719;MUCURAO;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2720;CASTANHA JARANA FG;24,1;19,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2721;MATAMATA AMARELO;22,0;18,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2722;RIPEIRO VERMELHO;20,4;17,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2723;BREU VERMELHO;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2724;FAVEIRA;39,6;25,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2725;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2726;INGA COPAIBA;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2726H;ACARIQUARA ROXA;11,0;11,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2727;CAROBA;25,5;20,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2727B;MATAMATA AMARELO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2728;ACHICHA;20,2;17,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2729;CARDEIRO;53,5;30,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2730;MATAMATA AMARELO;26,1;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2731;ENVIRA PRETA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2732;RIPEIRO VERMELHO;13,1;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2733;TACHI PRETO;37,7;25,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2734;PAU TANINO;14,8;14,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2735;URUCURANA;17,3;15,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2736;ACARIQUARA ROXA;20,3;17,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2737;TACHI VERMELHO;34,7;24,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2737B;NIRCINACEA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2738;INGA CHINELO;17,7;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2739;RIPEIRO VERMELHO;17,7;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2739H;CARAIPE;11,4;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2740;FALSA RAINHA;12,6;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2741;ANGELIM RAJADO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2742;GITO BRANCO;16,7;15,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2743;INGA DE ARARA;25,6;20,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2743B;INGA COPAIBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2744;MUCURAO;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2745;ABIURANA;19,5;16,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2746;BREU VERMELHO;26,0;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2746E;ABIURANA;13,1;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2746F;CARAIPE;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2747;LOURO PRETO;25,5;20,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2748;PIMENTA DE NAMBU;16,3;15,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2748F;ARACA BRAVO;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2749;URUCURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2749H;FAVO FOLHA FINA;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2750;MUCURAO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2751;MUIRAJIBOIA AMARELA;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2751E;ABIURANA ROXA;15,9;14,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2752;MUIRACATIARA;15,0;14,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2753;LOURO BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2754;FAVEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2755;JARAI;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2756;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2757;LOURO PRETO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2758;MACUCU CHIADOR;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2759;CAROBA;15,6;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2760;GOIABINHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2761;ABIURANA OLHO DE VEADO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2762;TAQUARI BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2763;MATAMATA AMARELO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2763H;ENVIRA FOFA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2764;ARARACANGA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2765;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2766;ARACA BRAVO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2767;ABIURANA;18,1;16,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2768;EMBAUBARANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2769;MATAMATA AMARELO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2769F;ARACA BRAVO;10,4;10,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2770;BREU VERMELHO;21,0;17,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2771;MATAMATA AMARELO;41,4;26,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2772;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2773;MATAMATA MIRIM;22,1;18,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2774;BREU VERMELHO;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2775;MUIRATINGA;11,6;11,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2776;MATAMATA MIRIM;28,4;21,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2777;UXIRANA;30,4;22,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2778;MACUCU FOFO;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2779;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2780;FAVA BENGUE;74,7;35,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2781;CASTANHA VERMELHA;26,0;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2782;MATAMATA AMARELO;13,7;13,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2783;BREU VERMELHO;19,7;17,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2784;TAUARI;23,8;19,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2785;CARAPANAUBA;74,4;35,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2786;LOURO;14,2;13,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2787;UCUUBA PUNA;25,9;20,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2787I;ABIURANA ROXA;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2788;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2789;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2790;UCUUBA VERMELHA;20,0;17,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2790I;ABIURANA ;13,2;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2791;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2792;MATAMATA AMARELO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2793;MATAMATA AMARELO;19,7;17,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2794;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2795;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2796;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2797;GITO BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2798;ENVIRA AMARELA;21,0;17,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2799;LOURO ARITU;18,4;16,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2799H;LOURO AMARELO;10,2;10,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2800;ABIURANA;21,5;18,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2801;RIPEIRO VERMELHO;40,9;26,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2801F;ENVIRA FOFA;15,5;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2802;UCUUBA VERMELHA;15,0;14,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2802B;MARACACATA CONARACEAE;15,5;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2803;ACHICHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2804;MATAMATA MIRIM;15,4;14,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2804I;TAXI;11,4;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2805;CARAIPE;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2806;ABIURANA OLHO DE VEADO;27,7;21,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2807;PAJURAZINHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2808;AMAPA ROXO;22,5;18,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2808E;MATAMATA AMARELO;12,2;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2808F;TINTEIRO;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2809;INGA VERMELHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2810;ANGELIM RAJADO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2810B;MATAMATA AMARELO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2810E;MATAMATA AMARELO;12,2;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2811;MATAMATA AMARELO;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_115a120;NA;2812;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
